Genre,Sequence,Label
Blues,"[('1/4', '74', 72), ('1/4', '71', 72), ('1/4', '74', 72), ('1/2', '71', 72), ('1/2', '74', 72), ('1/2', '71', 72), ('1/2', '66,71', 72), ('1/2', '66,71', 72), ('1/2', '62,66', 72), ('1/4', '52,54', 72)]","[('1/4', '57', 72)]"
Blues,"[('1/4', '71', 72), ('1/4', '74', 72), ('1/2', '71', 72), ('1/2', '74', 72), ('1/2', '71', 72), ('1/2', '66,71', 72), ('1/2', '66,71', 72), ('1/2', '62,66', 72), ('1/4', '52,54', 72), ('1/4', '57', 72)]","[('1/4', '57', 72)]"
Blues,"[('1/4', '74', 72), ('1/2', '71', 72), ('1/2', '74', 72), ('1/2', '71', 72), ('1/2', '66,71', 72), ('1/2', '66,71', 72), ('1/2', '62,66', 72), ('1/4', '52,54', 72), ('1/4', '57', 72), ('1/4', '57', 72)]","[('1/2', '59', 72)]"
Blues,"[('1/2', '71', 72), ('1/2', '74', 72), ('1/2', '71', 72), ('1/2', '66,71', 72), ('1/2', '66,71', 72), ('1/2', '62,66', 72), ('1/4', '52,54', 72), ('1/4', '57', 72), ('1/4', '57', 72), ('1/2', '59', 72)]","[('1/2', '62', 72)]"
Blues,"[('1/2', '74', 72), ('1/2', '71', 72), ('1/2', '66,71', 72), ('1/2', '66,71', 72), ('1/2', '62,66', 72), ('1/4', '52,54', 72), ('1/4', '57', 72), ('1/4', '57', 72), ('1/2', '59', 72), ('1/2', '62', 72)]","[('1/2', '64', 72)]"
Blues,"[('1/2', '71', 72), ('1/2', '66,71', 72), ('1/2', '66,71', 72), ('1/2', '62,66', 72), ('1/4', '52,54', 72), ('1/4', '57', 72), ('1/4', '57', 72), ('1/2', '59', 72), ('1/2', '62', 72), ('1/2', '64', 72)]","[('1/2', '66', 72)]"
Blues,"[('1/2', '66,71', 72), ('1/2', '66,71', 72), ('1/2', '62,66', 72), ('1/4', '52,54', 72), ('1/4', '57', 72), ('1/4', '57', 72), ('1/2', '59', 72), ('1/2', '62', 72), ('1/2', '64', 72), ('1/2', '66', 72)]","[('1/2', '64,62', 72)]"
Blues,"[('1/2', '66,71', 72), ('1/2', '62,66', 72), ('1/4', '52,54', 72), ('1/4', '57', 72), ('1/4', '57', 72), ('1/2', '59', 72), ('1/2', '62', 72), ('1/2', '64', 72), ('1/2', '66', 72), ('1/2', '64,62', 72)]","[('1/1', '59', 72)]"
Blues,"[('1/2', '62,66', 72), ('1/4', '52,54', 72), ('1/4', '57', 72), ('1/4', '57', 72), ('1/2', '59', 72), ('1/2', '62', 72), ('1/2', '64', 72), ('1/2', '66', 72), ('1/2', '64,62', 72), ('1/1', '59', 72)]","[('1/2', '66,71', 72)]"
Blues,"[('1/4', '52,54', 72), ('1/4', '57', 72), ('1/4', '57', 72), ('1/2', '59', 72), ('1/2', '62', 72), ('1/2', '64', 72), ('1/2', '66', 72), ('1/2', '64,62', 72), ('1/1', '59', 72), ('1/2', '66,71', 72)]","[('1/2', '66', 72)]"
Blues,"[('1/4', '57', 72), ('1/4', '57', 72), ('1/2', '59', 72), ('1/2', '62', 72), ('1/2', '64', 72), ('1/2', '66', 72), ('1/2', '64,62', 72), ('1/1', '59', 72), ('1/2', '66,71', 72), ('1/2', '66', 72)]","[('1/4', '71', 72)]"
Blues,"[('1/4', '57', 72), ('1/2', '59', 72), ('1/2', '62', 72), ('1/2', '64', 72), ('1/2', '66', 72), ('1/2', '64,62', 72), ('1/1', '59', 72), ('1/2', '66,71', 72), ('1/2', '66', 72), ('1/4', '71', 72)]","[('1/2', '71', 72)]"
Blues,"[('1/2', '59', 72), ('1/2', '62', 72), ('1/2', '64', 72), ('1/2', '66', 72), ('1/2', '64,62', 72), ('1/1', '59', 72), ('1/2', '66,71', 72), ('1/2', '66', 72), ('1/4', '71', 72), ('1/2', '71', 72)]","[('1/2', '71', 72)]"
Blues,"[('1/2', '62', 72), ('1/2', '64', 72), ('1/2', '66', 72), ('1/2', '64,62', 72), ('1/1', '59', 72), ('1/2', '66,71', 72), ('1/2', '66', 72), ('1/4', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72)]","[('1/2', '71', 72)]"
Blues,"[('1/2', '64', 72), ('1/2', '66', 72), ('1/2', '64,62', 72), ('1/1', '59', 72), ('1/2', '66,71', 72), ('1/2', '66', 72), ('1/4', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72)]","[('1/2', '71', 72)]"
Blues,"[('1/2', '66', 72), ('1/2', '64,62', 72), ('1/1', '59', 72), ('1/2', '66,71', 72), ('1/2', '66', 72), ('1/4', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72)]","[('1/2', '71', 72)]"
Blues,"[('1/2', '64,62', 72), ('1/1', '59', 72), ('1/2', '66,71', 72), ('1/2', '66', 72), ('1/4', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72)]","[('3/8', '74', 72)]"
Blues,"[('1/1', '59', 72), ('1/2', '66,71', 72), ('1/2', '66', 72), ('1/4', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72), ('3/8', '74', 72)]","[('1/4', '74', 72)]"
Blues,"[('1/2', '66,71', 72), ('1/2', '66', 72), ('1/4', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72), ('3/8', '74', 72), ('1/4', '74', 72)]","[('7/8', '71', 72)]"
Blues,"[('1/2', '66', 72), ('1/4', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72), ('3/8', '74', 72), ('1/4', '74', 72), ('7/8', '71', 72)]","[('1/2', '62,64', 72)]"
Blues,"[('1/4', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72), ('3/8', '74', 72), ('1/4', '74', 72), ('7/8', '71', 72), ('1/2', '62,64', 72)]","[('1/4', '64', 72)]"
Blues,"[('1/2', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72), ('3/8', '74', 72), ('1/4', '74', 72), ('7/8', '71', 72), ('1/2', '62,64', 72), ('1/4', '64', 72)]","[('1/4', '59', 72)]"
Blues,"[('1/2', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72), ('3/8', '74', 72), ('1/4', '74', 72), ('7/8', '71', 72), ('1/2', '62,64', 72), ('1/4', '64', 72), ('1/4', '59', 72)]","[('1/1', '59', 72)]"
Blues,"[('1/2', '71', 72), ('1/2', '71', 72), ('1/2', '71', 72), ('3/8', '74', 72), ('1/4', '74', 72), ('7/8', '71', 72), ('1/2', '62,64', 72), ('1/4', '64', 72), ('1/4', '59', 72), ('1/1', '59', 72)]","[('1/2', '66', 72)]"
Blues,"[('1/2', '71', 72), ('1/2', '71', 72), ('3/8', '74', 72), ('1/4', '74', 72), ('7/8', '71', 72), ('1/2', '62,64', 72), ('1/4', '64', 72), ('1/4', '59', 72), ('1/1', '59', 72), ('1/2', '66', 72)]","[('1/2', '71', 72)]"
Blues,"[('1/2', '71', 72), ('3/8', '74', 72), ('1/4', '74', 72), ('7/8', '71', 72), ('1/2', '62,64', 72), ('1/4', '64', 72), ('1/4', '59', 72), ('1/1', '59', 72), ('1/2', '66', 72), ('1/2', '71', 72)]","[('1/4', '74', 72)]"
Blues,"[('3/8', '74', 72), ('1/4', '74', 72), ('7/8', '71', 72), ('1/2', '62,64', 72), ('1/4', '64', 72), ('1/4', '59', 72), ('1/1', '59', 72), ('1/2', '66', 72), ('1/2', '71', 72), ('1/4', '74', 72)]","[('1/4', '74', 72)]"
Blues,"[('1/4', '74', 72), ('7/8', '71', 72), ('1/2', '62,64', 72), ('1/4', '64', 72), ('1/4', '59', 72), ('1/1', '59', 72), ('1/2', '66', 72), ('1/2', '71', 72), ('1/4', '74', 72), ('1/4', '74', 72)]","[('1/4', '76', 72)]"
Blues,"[('7/8', '71', 72), ('1/2', '62,64', 72), ('1/4', '64', 72), ('1/4', '59', 72), ('1/1', '59', 72), ('1/2', '66', 72), ('1/2', '71', 72), ('1/4', '74', 72), ('1/4', '74', 72), ('1/4', '76', 72)]","[('1/1', '71', 72)]"
Blues,"[('1/2', '62,64', 72), ('1/4', '64', 72), ('1/4', '59', 72), ('1/1', '59', 72), ('1/2', '66', 72), ('1/2', '71', 72), ('1/4', '74', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/1', '71', 72)]","[('1/4', '71', 72)]"
Blues,"[('1/4', '64', 72), ('1/4', '59', 72), ('1/1', '59', 72), ('1/2', '66', 72), ('1/2', '71', 72), ('1/4', '74', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/1', '71', 72), ('1/4', '71', 72)]","[('1/4', '74', 72)]"
Blues,"[('1/4', '59', 72), ('1/1', '59', 72), ('1/2', '66', 72), ('1/2', '71', 72), ('1/4', '74', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/1', '71', 72), ('1/4', '71', 72), ('1/4', '74', 72)]","[('1/4', '76', 72)]"
Blues,"[('1/1', '59', 72), ('1/2', '66', 72), ('1/2', '71', 72), ('1/4', '74', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/1', '71', 72), ('1/4', '71', 72), ('1/4', '74', 72), ('1/4', '76', 72)]","[('1/4', '77', 72)]"
Blues,"[('1/2', '66', 72), ('1/2', '71', 72), ('1/4', '74', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/1', '71', 72), ('1/4', '71', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/4', '77', 72)]","[('1/4', '74', 72)]"
Blues,"[('1/2', '71', 72), ('1/4', '74', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/1', '71', 72), ('1/4', '71', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/4', '77', 72), ('1/4', '74', 72)]","[('1/4', '76', 72)]"
Blues,"[('1/4', '74', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/1', '71', 72), ('1/4', '71', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/4', '77', 72), ('1/4', '74', 72), ('1/4', '76', 72)]","[('1/4', '71', 72)]"
Blues,"[('1/4', '74', 72), ('1/4', '76', 72), ('1/1', '71', 72), ('1/4', '71', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/4', '77', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/4', '71', 72)]","[('1/2', '74', 72)]"
Blues,"[('1/4', '76', 72), ('1/1', '71', 72), ('1/4', '71', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/4', '77', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/4', '71', 72), ('1/2', '74', 72)]","[('1/4', '76', 72)]"
Blues,"[('1/1', '71', 72), ('1/4', '71', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/4', '77', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/4', '71', 72), ('1/2', '74', 72), ('1/4', '76', 72)]","[('1/4', '76', 72)]"
Blues,"[('1/4', '71', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/4', '77', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/4', '71', 72), ('1/2', '74', 72), ('1/4', '76', 72), ('1/4', '76', 72)]","[('1/4', '71', 72)]"
Blues,"[('1/4', '74', 72), ('1/4', '76', 72), ('1/4', '77', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/4', '71', 72), ('1/2', '74', 72), ('1/4', '76', 72), ('1/4', '76', 72), ('1/4', '71', 72)]","[('1/4', '74', 72)]"
Blues,"[('1/4', '76', 72), ('1/4', '77', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/4', '71', 72), ('1/2', '74', 72), ('1/4', '76', 72), ('1/4', '76', 72), ('1/4', '71', 72), ('1/4', '74', 72)]","[('1/4', '76', 72)]"
Blues,"[('1/4', '77', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/4', '71', 72), ('1/2', '74', 72), ('1/4', '76', 72), ('1/4', '76', 72), ('1/4', '71', 72), ('1/4', '74', 72), ('1/4', '76', 72)]","[('1/2', '74', 72)]"
Blues,"[('1/4', '74', 72), ('1/4', '76', 72), ('1/4', '71', 72), ('1/2', '74', 72), ('1/4', '76', 72), ('1/4', '76', 72), ('1/4', '71', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/2', '74', 72)]","[('1/2', '74', 72)]"
Blues,"[('1/4', '76', 72), ('1/4', '71', 72), ('1/2', '74', 72), ('1/4', '76', 72), ('1/4', '76', 72), ('1/4', '71', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/2', '74', 72), ('1/2', '74', 72)]","[('1/2', '71', 72)]"
Blues,"[('1/4', '71', 72), ('1/2', '74', 72), ('1/4', '76', 72), ('1/4', '76', 72), ('1/4', '71', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/2', '74', 72), ('1/2', '74', 72), ('1/2', '71', 72)]","[('1/4', '83', 72)]"
Blues,"[('1/2', '74', 72), ('1/4', '76', 72), ('1/4', '76', 72), ('1/4', '71', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/2', '74', 72), ('1/2', '74', 72), ('1/2', '71', 72), ('1/4', '83', 72)]","[('1/2', '83', 72)]"
Blues,"[('1/4', '76', 72), ('1/4', '76', 72), ('1/4', '71', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/2', '74', 72), ('1/2', '74', 72), ('1/2', '71', 72), ('1/4', '83', 72), ('1/2', '83', 72)]","[('1/2', '76', 72)]"
Blues,"[('1/4', '76', 72), ('1/4', '71', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/2', '74', 72), ('1/2', '74', 72), ('1/2', '71', 72), ('1/4', '83', 72), ('1/2', '83', 72), ('1/2', '76', 72)]","[('1/2', '74', 72)]"
Blues,"[('1/4', '71', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/2', '74', 72), ('1/2', '74', 72), ('1/2', '71', 72), ('1/4', '83', 72), ('1/2', '83', 72), ('1/2', '76', 72), ('1/2', '74', 72)]","[('1/2', '71', 72)]"
Blues,"[('1/4', '74', 72), ('1/4', '76', 72), ('1/2', '74', 72), ('1/2', '74', 72), ('1/2', '71', 72), ('1/4', '83', 72), ('1/2', '83', 72), ('1/2', '76', 72), ('1/2', '74', 72), ('1/2', '71', 72)]","[('1/8', '69', 72)]"
Blues,"[('1/4', '76', 72), ('1/2', '74', 72), ('1/2', '74', 72), ('1/2', '71', 72), ('1/4', '83', 72), ('1/2', '83', 72), ('1/2', '76', 72), ('1/2', '74', 72), ('1/2', '71', 72), ('1/8', '69', 72)]","[('1/8', '66', 72)]"
Blues,"[('1/2', '74', 72), ('1/2', '74', 72), ('1/2', '71', 72), ('1/4', '83', 72), ('1/2', '83', 72), ('1/2', '76', 72), ('1/2', '74', 72), ('1/2', '71', 72), ('1/8', '69', 72), ('1/8', '66', 72)]","[('1/4', '64', 72)]"
Blues,"[('1/2', '74', 72), ('1/2', '71', 72), ('1/4', '83', 72), ('1/2', '83', 72), ('1/2', '76', 72), ('1/2', '74', 72), ('1/2', '71', 72), ('1/8', '69', 72), ('1/8', '66', 72), ('1/4', '64', 72)]","[('1/2', '62', 72)]"
Blues,"[('1/2', '71', 72), ('1/4', '83', 72), ('1/2', '83', 72), ('1/2', '76', 72), ('1/2', '74', 72), ('1/2', '71', 72), ('1/8', '69', 72), ('1/8', '66', 72), ('1/4', '64', 72), ('1/2', '62', 72)]","[('1/4', '64', 72)]"
Blues,"[('1/4', '83', 72), ('1/2', '83', 72), ('1/2', '76', 72), ('1/2', '74', 72), ('1/2', '71', 72), ('1/8', '69', 72), ('1/8', '66', 72), ('1/4', '64', 72), ('1/2', '62', 72), ('1/4', '64', 72)]","[('1/4', '66', 72)]"
Blues,"[('1/2', '83', 72), ('1/2', '76', 72), ('1/2', '74', 72), ('1/2', '71', 72), ('1/8', '69', 72), ('1/8', '66', 72), ('1/4', '64', 72), ('1/2', '62', 72), ('1/4', '64', 72), ('1/4', '66', 72)]","[('3/8', '59', 72)]"
Blues,"[('1/2', '76', 72), ('1/2', '74', 72), ('1/2', '71', 72), ('1/8', '69', 72), ('1/8', '66', 72), ('1/4', '64', 72), ('1/2', '62', 72), ('1/4', '64', 72), ('1/4', '66', 72), ('3/8', '59', 72)]","[('1/8', '59', 72)]"
Blues,"[('1/2', '74', 72), ('1/2', '71', 72), ('1/8', '69', 72), ('1/8', '66', 72), ('1/4', '64', 72), ('1/2', '62', 72), ('1/4', '64', 72), ('1/4', '66', 72), ('3/8', '59', 72), ('1/8', '59', 72)]","[('1/4', '62', 72)]"
Blues,"[('1/2', '71', 72), ('1/8', '69', 72), ('1/8', '66', 72), ('1/4', '64', 72), ('1/2', '62', 72), ('1/4', '64', 72), ('1/4', '66', 72), ('3/8', '59', 72), ('1/8', '59', 72), ('1/4', '62', 72)]","[('1/4', '64', 72)]"
Blues,"[('1/8', '69', 72), ('1/8', '66', 72), ('1/4', '64', 72), ('1/2', '62', 72), ('1/4', '64', 72), ('1/4', '66', 72), ('3/8', '59', 72), ('1/8', '59', 72), ('1/4', '62', 72), ('1/4', '64', 72)]","[('1/2', '71', 72)]"
Blues,"[('1/8', '66', 72), ('1/4', '64', 72), ('1/2', '62', 72), ('1/4', '64', 72), ('1/4', '66', 72), ('3/8', '59', 72), ('1/8', '59', 72), ('1/4', '62', 72), ('1/4', '64', 72), ('1/2', '71', 72)]","[('1/4', '69', 72)]"
Blues,"[('1/4', '64', 72), ('1/2', '62', 72), ('1/4', '64', 72), ('1/4', '66', 72), ('3/8', '59', 72), ('1/8', '59', 72), ('1/4', '62', 72), ('1/4', '64', 72), ('1/2', '71', 72), ('1/4', '69', 72)]","[('1/4', '71', 72)]"
Blues,"[('1/2', '62', 72), ('1/4', '64', 72), ('1/4', '66', 72), ('3/8', '59', 72), ('1/8', '59', 72), ('1/4', '62', 72), ('1/4', '64', 72), ('1/2', '71', 72), ('1/4', '69', 72), ('1/4', '71', 72)]","[('1/4', '66', 72)]"
Blues,"[('1/4', '64', 72), ('1/4', '66', 72), ('3/8', '59', 72), ('1/8', '59', 72), ('1/4', '62', 72), ('1/4', '64', 72), ('1/2', '71', 72), ('1/4', '69', 72), ('1/4', '71', 72), ('1/4', '66', 72)]","[('1/4', '66', 72)]"
Blues,"[('1/4', '66', 72), ('3/8', '59', 72), ('1/8', '59', 72), ('1/4', '62', 72), ('1/4', '64', 72), ('1/2', '71', 72), ('1/4', '69', 72), ('1/4', '71', 72), ('1/4', '66', 72), ('1/4', '66', 72)]","[('1/4', '69', 72)]"
Blues,"[('3/8', '59', 72), ('1/8', '59', 72), ('1/4', '62', 72), ('1/4', '64', 72), ('1/2', '71', 72), ('1/4', '69', 72), ('1/4', '71', 72), ('1/4', '66', 72), ('1/4', '66', 72), ('1/4', '69', 72)]","[('1/4', '71', 72)]"
Blues,"[('1/8', '59', 72), ('1/4', '62', 72), ('1/4', '64', 72), ('1/2', '71', 72), ('1/4', '69', 72), ('1/4', '71', 72), ('1/4', '66', 72), ('1/4', '66', 72), ('1/4', '69', 72), ('1/4', '71', 72)]","[('1/2', '71', 72)]"
Blues,"[('1/4', '62', 72), ('1/4', '64', 72), ('1/2', '71', 72), ('1/4', '69', 72), ('1/4', '71', 72), ('1/4', '66', 72), ('1/4', '66', 72), ('1/4', '69', 72), ('1/4', '71', 72), ('1/2', '71', 72)]","[('1/4', '74', 72)]"
Blues,"[('1/4', '64', 72), ('1/2', '71', 72), ('1/4', '69', 72), ('1/4', '71', 72), ('1/4', '66', 72), ('1/4', '66', 72), ('1/4', '69', 72), ('1/4', '71', 72), ('1/2', '71', 72), ('1/4', '74', 72)]","[('1/4', '77', 72)]"
Blues,"[('1/2', '71', 72), ('1/4', '69', 72), ('1/4', '71', 72), ('1/4', '66', 72), ('1/4', '66', 72), ('1/4', '69', 72), ('1/4', '71', 72), ('1/2', '71', 72), ('1/4', '74', 72), ('1/4', '77', 72)]","[('1/2', '73', 72)]"
Blues,"[('1/4', '69', 72), ('1/4', '71', 72), ('1/4', '66', 72), ('1/4', '66', 72), ('1/4', '69', 72), ('1/4', '71', 72), ('1/2', '71', 72), ('1/4', '74', 72), ('1/4', '77', 72), ('1/2', '73', 72)]","[('1/2', '71', 72)]"
Blues,"[('1/4', '71', 72), ('1/4', '66', 72), ('1/4', '66', 72), ('1/4', '69', 72), ('1/4', '71', 72), ('1/2', '71', 72), ('1/4', '74', 72), ('1/4', '77', 72), ('1/2', '73', 72), ('1/2', '71', 72)]","[('1/4', '66', 72)]"
Blues,"[('1/4', '66', 72), ('1/4', '66', 72), ('1/4', '69', 72), ('1/4', '71', 72), ('1/2', '71', 72), ('1/4', '74', 72), ('1/4', '77', 72), ('1/2', '73', 72), ('1/2', '71', 72), ('1/4', '66', 72)]","[('1/4', '71', 72)]"
Blues,"[('1/4', '66', 72), ('1/4', '69', 72), ('1/4', '71', 72), ('1/2', '71', 72), ('1/4', '74', 72), ('1/4', '77', 72), ('1/2', '73', 72), ('1/2', '71', 72), ('1/4', '66', 72), ('1/4', '71', 72)]","[('1/2', '71', 72)]"
Blues,"[('1/4', '69', 72), ('1/4', '71', 72), ('1/2', '71', 72), ('1/4', '74', 72), ('1/4', '77', 72), ('1/2', '73', 72), ('1/2', '71', 72), ('1/4', '66', 72), ('1/4', '71', 72), ('1/2', '71', 72)]","[('1/4', '71', 72)]"
Blues,"[('1/4', '71', 72), ('1/2', '71', 72), ('1/4', '74', 72), ('1/4', '77', 72), ('1/2', '73', 72), ('1/2', '71', 72), ('1/4', '66', 72), ('1/4', '71', 72), ('1/2', '71', 72), ('1/4', '71', 72)]","[('1/2', '71', 72)]"
Blues,"[('1/2', '71', 72), ('1/4', '74', 72), ('1/4', '77', 72), ('1/2', '73', 72), ('1/2', '71', 72), ('1/4', '66', 72), ('1/4', '71', 72), ('1/2', '71', 72), ('1/4', '71', 72), ('1/2', '71', 72)]","[('1/4', '73', 72)]"
Blues,"[('1/4', '74', 72), ('1/4', '77', 72), ('1/2', '73', 72), ('1/2', '71', 72), ('1/4', '66', 72), ('1/4', '71', 72), ('1/2', '71', 72), ('1/4', '71', 72), ('1/2', '71', 72), ('1/4', '73', 72)]","[('1/4', '71', 72)]"
Blues,"[('1/4', '77', 72), ('1/2', '73', 72), ('1/2', '71', 72), ('1/4', '66', 72), ('1/4', '71', 72), ('1/2', '71', 72), ('1/4', '71', 72), ('1/2', '71', 72), ('1/4', '73', 72), ('1/4', '71', 72)]","[('1/4', '73', 72)]"
Blues,"[('1/2', '73', 72), ('1/2', '71', 72), ('1/4', '66', 72), ('1/4', '71', 72), ('1/2', '71', 72), ('1/4', '71', 72), ('1/2', '71', 72), ('1/4', '73', 72), ('1/4', '71', 72), ('1/4', '73', 72)]","[('1/4', '75', 72)]"
Blues,"[('1/2', '71', 72), ('1/4', '66', 72), ('1/4', '71', 72), ('1/2', '71', 72), ('1/4', '71', 72), ('1/2', '71', 72), ('1/4', '73', 72), ('1/4', '71', 72), ('1/4', '73', 72), ('1/4', '75', 72)]","[('1/4', '76', 72)]"
Blues,"[('1/4', '66', 72), ('1/4', '71', 72), ('1/2', '71', 72), ('1/4', '71', 72), ('1/2', '71', 72), ('1/4', '73', 72), ('1/4', '71', 72), ('1/4', '73', 72), ('1/4', '75', 72), ('1/4', '76', 72)]","[('1/4', '74', 72)]"
Blues,"[('1/4', '71', 72), ('1/2', '71', 72), ('1/4', '71', 72), ('1/2', '71', 72), ('1/4', '73', 72), ('1/4', '71', 72), ('1/4', '73', 72), ('1/4', '75', 72), ('1/4', '76', 72), ('1/4', '74', 72)]","[('1/4', '76', 72)]"
Blues,"[('1/2', '71', 72), ('1/4', '71', 72), ('1/2', '71', 72), ('1/4', '73', 72), ('1/4', '71', 72), ('1/4', '73', 72), ('1/4', '75', 72), ('1/4', '76', 72), ('1/4', '74', 72), ('1/4', '76', 72)]","[('1/2', '71', 72)]"
Blues,"[('1/4', '71', 72), ('1/2', '71', 72), ('1/4', '73', 72), ('1/4', '71', 72), ('1/4', '73', 72), ('1/4', '75', 72), ('1/4', '76', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/2', '71', 72)]","[('1/2', '74', 72)]"
Blues,"[('1/2', '71', 72), ('1/4', '73', 72), ('1/4', '71', 72), ('1/4', '73', 72), ('1/4', '75', 72), ('1/4', '76', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/2', '71', 72), ('1/2', '74', 72)]","[('1/4', '76', 72)]"
Blues,"[('1/4', '73', 72), ('1/4', '71', 72), ('1/4', '73', 72), ('1/4', '75', 72), ('1/4', '76', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/2', '71', 72), ('1/2', '74', 72), ('1/4', '76', 72)]","[('1/4', '74', 72)]"
Blues,"[('1/4', '71', 72), ('1/4', '73', 72), ('1/4', '75', 72), ('1/4', '76', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/2', '71', 72), ('1/2', '74', 72), ('1/4', '76', 72), ('1/4', '74', 72)]","[('1/4', '71', 72)]"
Blues,"[('1/4', '73', 72), ('1/4', '75', 72), ('1/4', '76', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/2', '71', 72), ('1/2', '74', 72), ('1/4', '76', 72), ('1/4', '74', 72), ('1/4', '71', 72)]","[('1/4', '74', 72)]"
Blues,"[('1/4', '75', 72), ('1/4', '76', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/2', '71', 72), ('1/2', '74', 72), ('1/4', '76', 72), ('1/4', '74', 72), ('1/4', '71', 72), ('1/4', '74', 72)]","[('1/4', '76,78', 72)]"
Blues,"[('1/4', '76', 72), ('1/4', '74', 72), ('1/4', '76', 72), ('1/2', '71', 72), ('1/2', '74', 72), ('1/4', '76', 72), ('1/4', '74', 72), ('1/4', '71', 72), ('1/4', '74', 72), ('1/4', '76,78', 72)]","[('1/4', '77', 72)]"
Blues,"[('1/4', '74', 72), ('1/4', '76', 72), ('1/2', '71', 72), ('1/2', '74', 72), ('1/4', '76', 72), ('1/4', '74', 72), ('1/4', '71', 72), ('1/4', '74', 72), ('1/4', '76,78', 72), ('1/4', '77', 72)]","[('1/4', '74', 72)]"
Blues,"[('1/4', '76', 72), ('1/2', '71', 72), ('1/2', '74', 72), ('1/4', '76', 72), ('1/4', '74', 72), ('1/4', '71', 72), ('1/4', '74', 72), ('1/4', '76,78', 72), ('1/4', '77', 72), ('1/4', '74', 72)]","[('1/2', '76', 72)]"
Blues,"[('1/2', '71', 72), ('1/2', '74', 72), ('1/4', '76', 72), ('1/4', '74', 72), ('1/4', '71', 72), ('1/4', '74', 72), ('1/4', '76,78', 72), ('1/4', '77', 72), ('1/4', '74', 72), ('1/2', '76', 72)]","[('1/4', '77', 72)]"
Blues,"[('1/2', '74', 72), ('1/4', '76', 72), ('1/4', '74', 72), ('1/4', '71', 72), ('1/4', '74', 72), ('1/4', '76,78', 72), ('1/4', '77', 72), ('1/4', '74', 72), ('1/2', '76', 72), ('1/4', '77', 72)]","[('1/4', '74', 72)]"
Blues,"[('1/4', '76', 72), ('1/4', '74', 72), ('1/4', '71', 72), ('1/4', '74', 72), ('1/4', '76,78', 72), ('1/4', '77', 72), ('1/4', '74', 72), ('1/2', '76', 72), ('1/4', '77', 72), ('1/4', '74', 72)]","[('1/4', '75', 72)]"
