Genre,Sequence,Label
Jazz,"[('1/2', '45', 72), ('1/2', '45', 72), ('1/2', '43', 72), ('1/2', '41', 72), ('1/2', '39', 72), ('1/2', '37', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '32', 72)]","[('1/2', '30', 72)]"
Jazz,"[('1/2', '45', 72), ('1/2', '43', 72), ('1/2', '41', 72), ('1/2', '39', 72), ('1/2', '37', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '32', 72), ('1/2', '30', 72)]","[('1/2', '34', 72)]"
Jazz,"[('1/2', '43', 72), ('1/2', '41', 72), ('1/2', '39', 72), ('1/2', '37', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '32', 72), ('1/2', '30', 72), ('1/2', '34', 72)]","[('1/2', '39', 72)]"
Jazz,"[('1/2', '41', 72), ('1/2', '39', 72), ('1/2', '37', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '32', 72), ('1/2', '30', 72), ('1/2', '34', 72), ('1/2', '39', 72)]","[('1/2', '38', 72)]"
Jazz,"[('1/2', '39', 72), ('1/2', '37', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '32', 72), ('1/2', '30', 72), ('1/2', '34', 72), ('1/2', '39', 72), ('1/2', '38', 72)]","[('1/2', '39', 72)]"
Jazz,"[('1/2', '37', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '32', 72), ('1/2', '30', 72), ('1/2', '34', 72), ('1/2', '39', 72), ('1/2', '38', 72), ('1/2', '39', 72)]","[('1/2', '41', 72)]"
Jazz,"[('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '32', 72), ('1/2', '30', 72), ('1/2', '34', 72), ('1/2', '39', 72), ('1/2', '38', 72), ('1/2', '39', 72), ('1/2', '41', 72)]","[('3/8', '42', 72)]"
Jazz,"[('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '32', 72), ('1/2', '30', 72), ('1/2', '34', 72), ('1/2', '39', 72), ('1/2', '38', 72), ('1/2', '39', 72), ('1/2', '41', 72), ('3/8', '42', 72)]","[('1/8', '41', 72)]"
Jazz,"[('1/2', '34', 72), ('1/2', '32', 72), ('1/2', '30', 72), ('1/2', '34', 72), ('1/2', '39', 72), ('1/2', '38', 72), ('1/2', '39', 72), ('1/2', '41', 72), ('3/8', '42', 72), ('1/8', '41', 72)]","[('1/2', '42', 72)]"
Jazz,"[('1/2', '32', 72), ('1/2', '30', 72), ('1/2', '34', 72), ('1/2', '39', 72), ('1/2', '38', 72), ('1/2', '39', 72), ('1/2', '41', 72), ('3/8', '42', 72), ('1/8', '41', 72), ('1/2', '42', 72)]","[('1/2', '44', 72)]"
Jazz,"[('1/2', '30', 72), ('1/2', '34', 72), ('1/2', '39', 72), ('1/2', '38', 72), ('1/2', '39', 72), ('1/2', '41', 72), ('3/8', '42', 72), ('1/8', '41', 72), ('1/2', '42', 72), ('1/2', '44', 72)]","[('1/2', '45', 72)]"
Jazz,"[('1/2', '34', 72), ('1/2', '39', 72), ('1/2', '38', 72), ('1/2', '39', 72), ('1/2', '41', 72), ('3/8', '42', 72), ('1/8', '41', 72), ('1/2', '42', 72), ('1/2', '44', 72), ('1/2', '45', 72)]","[('1/2', '46', 72)]"
Jazz,"[('1/2', '39', 72), ('1/2', '38', 72), ('1/2', '39', 72), ('1/2', '41', 72), ('3/8', '42', 72), ('1/8', '41', 72), ('1/2', '42', 72), ('1/2', '44', 72), ('1/2', '45', 72), ('1/2', '46', 72)]","[('1/2', '44', 72)]"
Jazz,"[('1/2', '38', 72), ('1/2', '39', 72), ('1/2', '41', 72), ('3/8', '42', 72), ('1/8', '41', 72), ('1/2', '42', 72), ('1/2', '44', 72), ('1/2', '45', 72), ('1/2', '46', 72), ('1/2', '44', 72)]","[('1/2', '42', 72)]"
Jazz,"[('1/2', '39', 72), ('1/2', '41', 72), ('3/8', '42', 72), ('1/8', '41', 72), ('1/2', '42', 72), ('1/2', '44', 72), ('1/2', '45', 72), ('1/2', '46', 72), ('1/2', '44', 72), ('1/2', '42', 72)]","[('1/2', '41', 72)]"
Jazz,"[('1/2', '41', 72), ('3/8', '42', 72), ('1/8', '41', 72), ('1/2', '42', 72), ('1/2', '44', 72), ('1/2', '45', 72), ('1/2', '46', 72), ('1/2', '44', 72), ('1/2', '42', 72), ('1/2', '41', 72)]","[('1/4', '39', 72)]"
Jazz,"[('3/8', '42', 72), ('1/8', '41', 72), ('1/2', '42', 72), ('1/2', '44', 72), ('1/2', '45', 72), ('1/2', '46', 72), ('1/2', '44', 72), ('1/2', '42', 72), ('1/2', '41', 72), ('1/4', '39', 72)]","[('1/8', '34', 72)]"
Jazz,"[('1/8', '41', 72), ('1/2', '42', 72), ('1/2', '44', 72), ('1/2', '45', 72), ('1/2', '46', 72), ('1/2', '44', 72), ('1/2', '42', 72), ('1/2', '41', 72), ('1/4', '39', 72), ('1/8', '34', 72)]","[('1/8', '30', 72)]"
Jazz,"[('1/2', '42', 72), ('1/2', '44', 72), ('1/2', '45', 72), ('1/2', '46', 72), ('1/2', '44', 72), ('1/2', '42', 72), ('1/2', '41', 72), ('1/4', '39', 72), ('1/8', '34', 72), ('1/8', '30', 72)]","[('1/2', '38', 72)]"
Jazz,"[('1/2', '44', 72), ('1/2', '45', 72), ('1/2', '46', 72), ('1/2', '44', 72), ('1/2', '42', 72), ('1/2', '41', 72), ('1/4', '39', 72), ('1/8', '34', 72), ('1/8', '30', 72), ('1/2', '38', 72)]","[('1/2', '37', 72)]"
Jazz,"[('1/2', '45', 72), ('1/2', '46', 72), ('1/2', '44', 72), ('1/2', '42', 72), ('1/2', '41', 72), ('1/4', '39', 72), ('1/8', '34', 72), ('1/8', '30', 72), ('1/2', '38', 72), ('1/2', '37', 72)]","[('1/2', '36', 72)]"
Jazz,"[('1/2', '46', 72), ('1/2', '44', 72), ('1/2', '42', 72), ('1/2', '41', 72), ('1/4', '39', 72), ('1/8', '34', 72), ('1/8', '30', 72), ('1/2', '38', 72), ('1/2', '37', 72), ('1/2', '36', 72)]","[('1/2', '35', 72)]"
Jazz,"[('1/2', '44', 72), ('1/2', '42', 72), ('1/2', '41', 72), ('1/4', '39', 72), ('1/8', '34', 72), ('1/8', '30', 72), ('1/2', '38', 72), ('1/2', '37', 72), ('1/2', '36', 72), ('1/2', '35', 72)]","[('1/2', '36', 72)]"
Jazz,"[('1/2', '42', 72), ('1/2', '41', 72), ('1/4', '39', 72), ('1/8', '34', 72), ('1/8', '30', 72), ('1/2', '38', 72), ('1/2', '37', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '36', 72)]","[('1/2', '37', 72)]"
Jazz,"[('1/2', '41', 72), ('1/4', '39', 72), ('1/8', '34', 72), ('1/8', '30', 72), ('1/2', '38', 72), ('1/2', '37', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '36', 72), ('1/2', '37', 72)]","[('1/2', '38', 72)]"
Jazz,"[('1/4', '39', 72), ('1/8', '34', 72), ('1/8', '30', 72), ('1/2', '38', 72), ('1/2', '37', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '36', 72), ('1/2', '37', 72), ('1/2', '38', 72)]","[('3/8', '39', 72)]"
Jazz,"[('1/8', '34', 72), ('1/8', '30', 72), ('1/2', '38', 72), ('1/2', '37', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '36', 72), ('1/2', '37', 72), ('1/2', '38', 72), ('3/8', '39', 72)]","[('1/8', '39', 72)]"
Jazz,"[('1/8', '30', 72), ('1/2', '38', 72), ('1/2', '37', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '36', 72), ('1/2', '37', 72), ('1/2', '38', 72), ('3/8', '39', 72), ('1/8', '39', 72)]","[('1/2', '41', 72)]"
Jazz,"[('1/2', '38', 72), ('1/2', '37', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '36', 72), ('1/2', '37', 72), ('1/2', '38', 72), ('3/8', '39', 72), ('1/8', '39', 72), ('1/2', '41', 72)]","[('1/2', '42', 72)]"
Jazz,"[('1/2', '37', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '36', 72), ('1/2', '37', 72), ('1/2', '38', 72), ('3/8', '39', 72), ('1/8', '39', 72), ('1/2', '41', 72), ('1/2', '42', 72)]","[('1/2', '43', 72)]"
Jazz,"[('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '36', 72), ('1/2', '37', 72), ('1/2', '38', 72), ('3/8', '39', 72), ('1/8', '39', 72), ('1/2', '41', 72), ('1/2', '42', 72), ('1/2', '43', 72)]","[('1/2', '45', 72)]"
Jazz,"[('1/2', '35', 72), ('1/2', '36', 72), ('1/2', '37', 72), ('1/2', '38', 72), ('3/8', '39', 72), ('1/8', '39', 72), ('1/2', '41', 72), ('1/2', '42', 72), ('1/2', '43', 72), ('1/2', '45', 72)]","[('1/2', '40', 72)]"
Jazz,"[('1/2', '36', 72), ('1/2', '37', 72), ('1/2', '38', 72), ('3/8', '39', 72), ('1/8', '39', 72), ('1/2', '41', 72), ('1/2', '42', 72), ('1/2', '43', 72), ('1/2', '45', 72), ('1/2', '40', 72)]","[('1/2', '38', 72)]"
Jazz,"[('1/2', '37', 72), ('1/2', '38', 72), ('3/8', '39', 72), ('1/8', '39', 72), ('1/2', '41', 72), ('1/2', '42', 72), ('1/2', '43', 72), ('1/2', '45', 72), ('1/2', '40', 72), ('1/2', '38', 72)]","[('1/2', '36', 72)]"
Jazz,"[('1/2', '38', 72), ('3/8', '39', 72), ('1/8', '39', 72), ('1/2', '41', 72), ('1/2', '42', 72), ('1/2', '43', 72), ('1/2', '45', 72), ('1/2', '40', 72), ('1/2', '38', 72), ('1/2', '36', 72)]","[('1/2', '35', 72)]"
Jazz,"[('3/8', '39', 72), ('1/8', '39', 72), ('1/2', '41', 72), ('1/2', '42', 72), ('1/2', '43', 72), ('1/2', '45', 72), ('1/2', '40', 72), ('1/2', '38', 72), ('1/2', '36', 72), ('1/2', '35', 72)]","[('1/2', '34', 72)]"
Jazz,"[('1/8', '39', 72), ('1/2', '41', 72), ('1/2', '42', 72), ('1/2', '43', 72), ('1/2', '45', 72), ('1/2', '40', 72), ('1/2', '38', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '34', 72)]","[('1/2', '33', 72)]"
Jazz,"[('1/2', '41', 72), ('1/2', '42', 72), ('1/2', '43', 72), ('1/2', '45', 72), ('1/2', '40', 72), ('1/2', '38', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '33', 72)]","[('3/8', '40', 72)]"
Jazz,"[('1/2', '42', 72), ('1/2', '43', 72), ('1/2', '45', 72), ('1/2', '40', 72), ('1/2', '38', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('3/8', '40', 72)]","[('1/8', '37', 72)]"
Jazz,"[('1/2', '43', 72), ('1/2', '45', 72), ('1/2', '40', 72), ('1/2', '38', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('3/8', '40', 72), ('1/8', '37', 72)]","[('1/2', '38', 72)]"
Jazz,"[('1/2', '45', 72), ('1/2', '40', 72), ('1/2', '38', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('3/8', '40', 72), ('1/8', '37', 72), ('1/2', '38', 72)]","[('1/2', '29', 72)]"
Jazz,"[('1/2', '40', 72), ('1/2', '38', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('3/8', '40', 72), ('1/8', '37', 72), ('1/2', '38', 72), ('1/2', '29', 72)]","[('1/2', '36', 72)]"
Jazz,"[('1/2', '38', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('3/8', '40', 72), ('1/8', '37', 72), ('1/2', '38', 72), ('1/2', '29', 72), ('1/2', '36', 72)]","[('1/2', '35', 72)]"
Jazz,"[('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('3/8', '40', 72), ('1/8', '37', 72), ('1/2', '38', 72), ('1/2', '29', 72), ('1/2', '36', 72), ('1/2', '35', 72)]","[('1/2', '34', 72)]"
Jazz,"[('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('3/8', '40', 72), ('1/8', '37', 72), ('1/2', '38', 72), ('1/2', '29', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '34', 72)]","[('1/2', '33', 72)]"
Jazz,"[('1/2', '34', 72), ('1/2', '33', 72), ('3/8', '40', 72), ('1/8', '37', 72), ('1/2', '38', 72), ('1/2', '29', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '33', 72)]","[('1/2', '41', 72)]"
Jazz,"[('1/2', '33', 72), ('3/8', '40', 72), ('1/8', '37', 72), ('1/2', '38', 72), ('1/2', '29', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('1/2', '41', 72)]","[('1/2', '40', 72)]"
Jazz,"[('3/8', '40', 72), ('1/8', '37', 72), ('1/2', '38', 72), ('1/2', '29', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('1/2', '41', 72), ('1/2', '40', 72)]","[('1/2', '38', 72)]"
Jazz,"[('1/8', '37', 72), ('1/2', '38', 72), ('1/2', '29', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('1/2', '41', 72), ('1/2', '40', 72), ('1/2', '38', 72)]","[('1/2', '41', 72)]"
Jazz,"[('1/2', '38', 72), ('1/2', '29', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('1/2', '41', 72), ('1/2', '40', 72), ('1/2', '38', 72), ('1/2', '41', 72)]","[('1/2', '48', 72)]"
Jazz,"[('1/2', '29', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('1/2', '41', 72), ('1/2', '40', 72), ('1/2', '38', 72), ('1/2', '41', 72), ('1/2', '48', 72)]","[('1/2', '46', 72)]"
Jazz,"[('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('1/2', '41', 72), ('1/2', '40', 72), ('1/2', '38', 72), ('1/2', '41', 72), ('1/2', '48', 72), ('1/2', '46', 72)]","[('1/2', '39', 72)]"
Jazz,"[('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('1/2', '41', 72), ('1/2', '40', 72), ('1/2', '38', 72), ('1/2', '41', 72), ('1/2', '48', 72), ('1/2', '46', 72), ('1/2', '39', 72)]","[('1/2', '45', 72)]"
Jazz,"[('1/2', '34', 72), ('1/2', '33', 72), ('1/2', '41', 72), ('1/2', '40', 72), ('1/2', '38', 72), ('1/2', '41', 72), ('1/2', '48', 72), ('1/2', '46', 72), ('1/2', '39', 72), ('1/2', '45', 72)]","[('1/2', '44', 72)]"
Jazz,"[('1/2', '33', 72), ('1/2', '41', 72), ('1/2', '40', 72), ('1/2', '38', 72), ('1/2', '41', 72), ('1/2', '48', 72), ('1/2', '46', 72), ('1/2', '39', 72), ('1/2', '45', 72), ('1/2', '44', 72)]","[('1/2', '37', 72)]"
Jazz,"[('1/2', '41', 72), ('1/2', '40', 72), ('1/2', '38', 72), ('1/2', '41', 72), ('1/2', '48', 72), ('1/2', '46', 72), ('1/2', '39', 72), ('1/2', '45', 72), ('1/2', '44', 72), ('1/2', '37', 72)]","[('1/2', '38', 72)]"
Jazz,"[('1/2', '40', 72), ('1/2', '38', 72), ('1/2', '41', 72), ('1/2', '48', 72), ('1/2', '46', 72), ('1/2', '39', 72), ('1/2', '45', 72), ('1/2', '44', 72), ('1/2', '37', 72), ('1/2', '38', 72)]","[('1/2', '29', 72)]"
Jazz,"[('1/2', '38', 72), ('1/2', '41', 72), ('1/2', '48', 72), ('1/2', '46', 72), ('1/2', '39', 72), ('1/2', '45', 72), ('1/2', '44', 72), ('1/2', '37', 72), ('1/2', '38', 72), ('1/2', '29', 72)]","[('1/2', '30', 72)]"
Jazz,"[('1/2', '41', 72), ('1/2', '48', 72), ('1/2', '46', 72), ('1/2', '39', 72), ('1/2', '45', 72), ('1/2', '44', 72), ('1/2', '37', 72), ('1/2', '38', 72), ('1/2', '29', 72), ('1/2', '30', 72)]","[('1/2', '31', 72)]"
Jazz,"[('1/2', '48', 72), ('1/2', '46', 72), ('1/2', '39', 72), ('1/2', '45', 72), ('1/2', '44', 72), ('1/2', '37', 72), ('1/2', '38', 72), ('1/2', '29', 72), ('1/2', '30', 72), ('1/2', '31', 72)]","[('1/2', '33', 72)]"
Jazz,"[('1/2', '46', 72), ('1/2', '39', 72), ('1/2', '45', 72), ('1/2', '44', 72), ('1/2', '37', 72), ('1/2', '38', 72), ('1/2', '29', 72), ('1/2', '30', 72), ('1/2', '31', 72), ('1/2', '33', 72)]","[('1/2', '35', 72)]"
Jazz,"[('1/2', '39', 72), ('1/2', '45', 72), ('1/2', '44', 72), ('1/2', '37', 72), ('1/2', '38', 72), ('1/2', '29', 72), ('1/2', '30', 72), ('1/2', '31', 72), ('1/2', '33', 72), ('1/2', '35', 72)]","[('1/2', '36', 72)]"
Jazz,"[('1/2', '45', 72), ('1/2', '44', 72), ('1/2', '37', 72), ('1/2', '38', 72), ('1/2', '29', 72), ('1/2', '30', 72), ('1/2', '31', 72), ('1/2', '33', 72), ('1/2', '35', 72), ('1/2', '36', 72)]","[('1/2', '37', 72)]"
Jazz,"[('1/2', '44', 72), ('1/2', '37', 72), ('1/2', '38', 72), ('1/2', '29', 72), ('1/2', '30', 72), ('1/2', '31', 72), ('1/2', '33', 72), ('1/2', '35', 72), ('1/2', '36', 72), ('1/2', '37', 72)]","[('1/2', '38', 72)]"
Jazz,"[('1/2', '37', 72), ('1/2', '38', 72), ('1/2', '29', 72), ('1/2', '30', 72), ('1/2', '31', 72), ('1/2', '33', 72), ('1/2', '35', 72), ('1/2', '36', 72), ('1/2', '37', 72), ('1/2', '38', 72)]","[('1/2', '41', 72)]"
Jazz,"[('1/2', '38', 72), ('1/2', '29', 72), ('1/2', '30', 72), ('1/2', '31', 72), ('1/2', '33', 72), ('1/2', '35', 72), ('1/2', '36', 72), ('1/2', '37', 72), ('1/2', '38', 72), ('1/2', '41', 72)]","[('1/2', '43', 72)]"
Jazz,"[('1/2', '29', 72), ('1/2', '30', 72), ('1/2', '31', 72), ('1/2', '33', 72), ('1/2', '35', 72), ('1/2', '36', 72), ('1/2', '37', 72), ('1/2', '38', 72), ('1/2', '41', 72), ('1/2', '43', 72)]","[('1/2', '44', 72)]"
Jazz,"[('1/2', '30', 72), ('1/2', '31', 72), ('1/2', '33', 72), ('1/2', '35', 72), ('1/2', '36', 72), ('1/2', '37', 72), ('1/2', '38', 72), ('1/2', '41', 72), ('1/2', '43', 72), ('1/2', '44', 72)]","[('3/8', '45', 72)]"
Jazz,"[('1/2', '31', 72), ('1/2', '33', 72), ('1/2', '35', 72), ('1/2', '36', 72), ('1/2', '37', 72), ('1/2', '38', 72), ('1/2', '41', 72), ('1/2', '43', 72), ('1/2', '44', 72), ('3/8', '45', 72)]","[('1/8', '38', 72)]"
Jazz,"[('1/2', '33', 72), ('1/2', '35', 72), ('1/2', '36', 72), ('1/2', '37', 72), ('1/2', '38', 72), ('1/2', '41', 72), ('1/2', '43', 72), ('1/2', '44', 72), ('3/8', '45', 72), ('1/8', '38', 72)]","[('1/2', '43', 72)]"
Jazz,"[('1/2', '35', 72), ('1/2', '36', 72), ('1/2', '37', 72), ('1/2', '38', 72), ('1/2', '41', 72), ('1/2', '43', 72), ('1/2', '44', 72), ('3/8', '45', 72), ('1/8', '38', 72), ('1/2', '43', 72)]","[('1/2', '41', 72)]"
Jazz,"[('1/2', '36', 72), ('1/2', '37', 72), ('1/2', '38', 72), ('1/2', '41', 72), ('1/2', '43', 72), ('1/2', '44', 72), ('3/8', '45', 72), ('1/8', '38', 72), ('1/2', '43', 72), ('1/2', '41', 72)]","[('1/2', '40', 72)]"
Jazz,"[('1/2', '37', 72), ('1/2', '38', 72), ('1/2', '41', 72), ('1/2', '43', 72), ('1/2', '44', 72), ('3/8', '45', 72), ('1/8', '38', 72), ('1/2', '43', 72), ('1/2', '41', 72), ('1/2', '40', 72)]","[('1/2', '38', 72)]"
Jazz,"[('1/2', '38', 72), ('1/2', '41', 72), ('1/2', '43', 72), ('1/2', '44', 72), ('3/8', '45', 72), ('1/8', '38', 72), ('1/2', '43', 72), ('1/2', '41', 72), ('1/2', '40', 72), ('1/2', '38', 72)]","[('1/2', '36', 72)]"
Jazz,"[('1/2', '41', 72), ('1/2', '43', 72), ('1/2', '44', 72), ('3/8', '45', 72), ('1/8', '38', 72), ('1/2', '43', 72), ('1/2', '41', 72), ('1/2', '40', 72), ('1/2', '38', 72), ('1/2', '36', 72)]","[('1/2', '35', 72)]"
Jazz,"[('1/2', '43', 72), ('1/2', '44', 72), ('3/8', '45', 72), ('1/8', '38', 72), ('1/2', '43', 72), ('1/2', '41', 72), ('1/2', '40', 72), ('1/2', '38', 72), ('1/2', '36', 72), ('1/2', '35', 72)]","[('1/2', '41', 72)]"
Jazz,"[('1/2', '44', 72), ('3/8', '45', 72), ('1/8', '38', 72), ('1/2', '43', 72), ('1/2', '41', 72), ('1/2', '40', 72), ('1/2', '38', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '41', 72)]","[('1/2', '40', 72)]"
Jazz,"[('3/8', '45', 72), ('1/8', '38', 72), ('1/2', '43', 72), ('1/2', '41', 72), ('1/2', '40', 72), ('1/2', '38', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '41', 72), ('1/2', '40', 72)]","[('1/2', '34', 72)]"
Jazz,"[('1/8', '38', 72), ('1/2', '43', 72), ('1/2', '41', 72), ('1/2', '40', 72), ('1/2', '38', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '41', 72), ('1/2', '40', 72), ('1/2', '34', 72)]","[('1/2', '33', 72)]"
Jazz,"[('1/2', '43', 72), ('1/2', '41', 72), ('1/2', '40', 72), ('1/2', '38', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '41', 72), ('1/2', '40', 72), ('1/2', '34', 72), ('1/2', '33', 72)]","[('1/2', '37', 72)]"
Jazz,"[('1/2', '41', 72), ('1/2', '40', 72), ('1/2', '38', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '41', 72), ('1/2', '40', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('1/2', '37', 72)]","[('1/2', '38', 72)]"
Jazz,"[('1/2', '40', 72), ('1/2', '38', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '41', 72), ('1/2', '40', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('1/2', '37', 72), ('1/2', '38', 72)]","[('1/2', '29', 72)]"
Jazz,"[('1/2', '38', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '41', 72), ('1/2', '40', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('1/2', '37', 72), ('1/2', '38', 72), ('1/2', '29', 72)]","[('1/2', '36', 72)]"
Jazz,"[('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '41', 72), ('1/2', '40', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('1/2', '37', 72), ('1/2', '38', 72), ('1/2', '29', 72), ('1/2', '36', 72)]","[('1/2', '35', 72)]"
Jazz,"[('1/2', '35', 72), ('1/2', '41', 72), ('1/2', '40', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('1/2', '37', 72), ('1/2', '38', 72), ('1/2', '29', 72), ('1/2', '36', 72), ('1/2', '35', 72)]","[('1/2', '34', 72)]"
Jazz,"[('1/2', '41', 72), ('1/2', '40', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('1/2', '37', 72), ('1/2', '38', 72), ('1/2', '29', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '34', 72)]","[('1/2', '33', 72)]"
Jazz,"[('1/2', '40', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('1/2', '37', 72), ('1/2', '38', 72), ('1/2', '29', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '33', 72)]","[('1/2', '31', 72)]"
Jazz,"[('1/2', '34', 72), ('1/2', '33', 72), ('1/2', '37', 72), ('1/2', '38', 72), ('1/2', '29', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('1/2', '31', 72)]","[('1/2', '29', 72)]"
Jazz,"[('1/2', '33', 72), ('1/2', '37', 72), ('1/2', '38', 72), ('1/2', '29', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('1/2', '31', 72), ('1/2', '29', 72)]","[('1/2', '28', 72)]"
Jazz,"[('1/2', '37', 72), ('1/2', '38', 72), ('1/2', '29', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('1/2', '31', 72), ('1/2', '29', 72), ('1/2', '28', 72)]","[('1/2', '34', 72)]"
Jazz,"[('1/2', '38', 72), ('1/2', '29', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('1/2', '31', 72), ('1/2', '29', 72), ('1/2', '28', 72), ('1/2', '34', 72)]","[('1/2', '33', 72)]"
Jazz,"[('1/2', '29', 72), ('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('1/2', '31', 72), ('1/2', '29', 72), ('1/2', '28', 72), ('1/2', '34', 72), ('1/2', '33', 72)]","[('1/2', '37', 72)]"
Jazz,"[('1/2', '36', 72), ('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('1/2', '31', 72), ('1/2', '29', 72), ('1/2', '28', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('1/2', '37', 72)]","[('1/2', '38', 72)]"
Jazz,"[('1/2', '35', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('1/2', '31', 72), ('1/2', '29', 72), ('1/2', '28', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('1/2', '37', 72), ('1/2', '38', 72)]","[('1/2', '40', 72)]"
Jazz,"[('1/2', '34', 72), ('1/2', '33', 72), ('1/2', '31', 72), ('1/2', '29', 72), ('1/2', '28', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('1/2', '37', 72), ('1/2', '38', 72), ('1/2', '40', 72)]","[('1/2', '41', 72)]"
Jazz,"[('1/2', '33', 72), ('1/2', '31', 72), ('1/2', '29', 72), ('1/2', '28', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('1/2', '37', 72), ('1/2', '38', 72), ('1/2', '40', 72), ('1/2', '41', 72)]","[('1/2', '45', 72)]"
Jazz,"[('1/2', '31', 72), ('1/2', '29', 72), ('1/2', '28', 72), ('1/2', '34', 72), ('1/2', '33', 72), ('1/2', '37', 72), ('1/2', '38', 72), ('1/2', '40', 72), ('1/2', '41', 72), ('1/2', '45', 72)]","[('1/2', '38', 72)]"
