Genre,Sequence,Label
Blues,"[('1/8', '76', 72), ('1/8', '64,70,71,74', 72), ('1/8', '76', 72), ('1/8', '70,71', 72), ('1/8', '69', 72), ('1/4', '67', 72), ('1/8', '64', 72), ('1/8', '76,82,86', 72), ('1/4', '76,83,86', 72), ('1/8', '76,83,86', 72)]","[('1/8', '76,83,86', 72)]"
Blues,"[('1/8', '64,70,71,74', 72), ('1/8', '76', 72), ('1/8', '70,71', 72), ('1/8', '69', 72), ('1/4', '67', 72), ('1/8', '64', 72), ('1/8', '76,82,86', 72), ('1/4', '76,83,86', 72), ('1/8', '76,83,86', 72), ('1/8', '76,83,86', 72)]","[('1/4', '76,83,86', 72)]"
Blues,"[('1/8', '76', 72), ('1/8', '70,71', 72), ('1/8', '69', 72), ('1/4', '67', 72), ('1/8', '64', 72), ('1/8', '76,82,86', 72), ('1/4', '76,83,86', 72), ('1/8', '76,83,86', 72), ('1/8', '76,83,86', 72), ('1/4', '76,83,86', 72)]","[('1/8', '76,83,86', 72)]"
Blues,"[('1/8', '70,71', 72), ('1/8', '69', 72), ('1/4', '67', 72), ('1/8', '64', 72), ('1/8', '76,82,86', 72), ('1/4', '76,83,86', 72), ('1/8', '76,83,86', 72), ('1/8', '76,83,86', 72), ('1/4', '76,83,86', 72), ('1/8', '76,83,86', 72)]","[('3/8', '76,83,86', 72)]"
Blues,"[('1/8', '69', 72), ('1/4', '67', 72), ('1/8', '64', 72), ('1/8', '76,82,86', 72), ('1/4', '76,83,86', 72), ('1/8', '76,83,86', 72), ('1/8', '76,83,86', 72), ('1/4', '76,83,86', 72), ('1/8', '76,83,86', 72), ('3/8', '76,83,86', 72)]","[('1/8', '76,83,86', 72)]"
Blues,"[('1/4', '67', 72), ('1/8', '64', 72), ('1/8', '76,82,86', 72), ('1/4', '76,83,86', 72), ('1/8', '76,83,86', 72), ('1/8', '76,83,86', 72), ('1/4', '76,83,86', 72), ('1/8', '76,83,86', 72), ('3/8', '76,83,86', 72), ('1/8', '76,83,86', 72)]","[('1/8', '80', 72)]"
Blues,"[('1/8', '64', 72), ('1/8', '76,82,86', 72), ('1/4', '76,83,86', 72), ('1/8', '76,83,86', 72), ('1/8', '76,83,86', 72), ('1/4', '76,83,86', 72), ('1/8', '76,83,86', 72), ('3/8', '76,83,86', 72), ('1/8', '76,83,86', 72), ('1/8', '80', 72)]","[('1/4', '79,81', 72)]"
Blues,"[('1/8', '76,82,86', 72), ('1/4', '76,83,86', 72), ('1/8', '76,83,86', 72), ('1/8', '76,83,86', 72), ('1/4', '76,83,86', 72), ('1/8', '76,83,86', 72), ('3/8', '76,83,86', 72), ('1/8', '76,83,86', 72), ('1/8', '80', 72), ('1/4', '79,81', 72)]","[('1/8', '76', 72)]"
Blues,"[('1/4', '76,83,86', 72), ('1/8', '76,83,86', 72), ('1/8', '76,83,86', 72), ('1/4', '76,83,86', 72), ('1/8', '76,83,86', 72), ('3/8', '76,83,86', 72), ('1/8', '76,83,86', 72), ('1/8', '80', 72), ('1/4', '79,81', 72), ('1/8', '76', 72)]","[('1/2', '79', 72)]"
Blues,"[('1/8', '76,83,86', 72), ('1/8', '76,83,86', 72), ('1/4', '76,83,86', 72), ('1/8', '76,83,86', 72), ('3/8', '76,83,86', 72), ('1/8', '76,83,86', 72), ('1/8', '80', 72), ('1/4', '79,81', 72), ('1/8', '76', 72), ('1/2', '79', 72)]","[('3/8', '76,83,88', 72)]"
Blues,"[('1/8', '76,83,86', 72), ('1/4', '76,83,86', 72), ('1/8', '76,83,86', 72), ('3/8', '76,83,86', 72), ('1/8', '76,83,86', 72), ('1/8', '80', 72), ('1/4', '79,81', 72), ('1/8', '76', 72), ('1/2', '79', 72), ('3/8', '76,83,88', 72)]","[('1/2', '76,83,88', 72)]"
Blues,"[('1/4', '76,83,86', 72), ('1/8', '76,83,86', 72), ('3/8', '76,83,86', 72), ('1/8', '76,83,86', 72), ('1/8', '80', 72), ('1/4', '79,81', 72), ('1/8', '76', 72), ('1/2', '79', 72), ('3/8', '76,83,88', 72), ('1/2', '76,83,88', 72)]","[('1/2', '83,76,88', 72)]"
Blues,"[('1/8', '76,83,86', 72), ('3/8', '76,83,86', 72), ('1/8', '76,83,86', 72), ('1/8', '80', 72), ('1/4', '79,81', 72), ('1/8', '76', 72), ('1/2', '79', 72), ('3/8', '76,83,88', 72), ('1/2', '76,83,88', 72), ('1/2', '83,76,88', 72)]","[('1/8', '71,83', 72)]"
Blues,"[('3/8', '76,83,86', 72), ('1/8', '76,83,86', 72), ('1/8', '80', 72), ('1/4', '79,81', 72), ('1/8', '76', 72), ('1/2', '79', 72), ('3/8', '76,83,88', 72), ('1/2', '76,83,88', 72), ('1/2', '83,76,88', 72), ('1/8', '71,83', 72)]","[('3/8', '74,86', 72)]"
Blues,"[('1/8', '76,83,86', 72), ('1/8', '80', 72), ('1/4', '79,81', 72), ('1/8', '76', 72), ('1/2', '79', 72), ('3/8', '76,83,88', 72), ('1/2', '76,83,88', 72), ('1/2', '83,76,88', 72), ('1/8', '71,83', 72), ('3/8', '74,86', 72)]","[('1/8', '71,83', 72)]"
Blues,"[('1/8', '80', 72), ('1/4', '79,81', 72), ('1/8', '76', 72), ('1/2', '79', 72), ('3/8', '76,83,88', 72), ('1/2', '76,83,88', 72), ('1/2', '83,76,88', 72), ('1/8', '71,83', 72), ('3/8', '74,86', 72), ('1/8', '71,83', 72)]","[('3/8', '74,86', 72)]"
Blues,"[('1/4', '79,81', 72), ('1/8', '76', 72), ('1/2', '79', 72), ('3/8', '76,83,88', 72), ('1/2', '76,83,88', 72), ('1/2', '83,76,88', 72), ('1/8', '71,83', 72), ('3/8', '74,86', 72), ('1/8', '71,83', 72), ('3/8', '74,86', 72)]","[('1/8', '71,83', 72)]"
Blues,"[('1/8', '76', 72), ('1/2', '79', 72), ('3/8', '76,83,88', 72), ('1/2', '76,83,88', 72), ('1/2', '83,76,88', 72), ('1/8', '71,83', 72), ('3/8', '74,86', 72), ('1/8', '71,83', 72), ('3/8', '74,86', 72), ('1/8', '71,83', 72)]","[('3/8', '74,86', 72)]"
Blues,"[('1/2', '79', 72), ('3/8', '76,83,88', 72), ('1/2', '76,83,88', 72), ('1/2', '83,76,88', 72), ('1/8', '71,83', 72), ('3/8', '74,86', 72), ('1/8', '71,83', 72), ('3/8', '74,86', 72), ('1/8', '71,83', 72), ('3/8', '74,86', 72)]","[('1/8', '71,83', 72)]"
Blues,"[('3/8', '76,83,88', 72), ('1/2', '76,83,88', 72), ('1/2', '83,76,88', 72), ('1/8', '71,83', 72), ('3/8', '74,86', 72), ('1/8', '71,83', 72), ('3/8', '74,86', 72), ('1/8', '71,83', 72), ('3/8', '74,86', 72), ('1/8', '71,83', 72)]","[('1/8', '71,83', 72)]"
Blues,"[('1/2', '76,83,88', 72), ('1/2', '83,76,88', 72), ('1/8', '71,83', 72), ('3/8', '74,86', 72), ('1/8', '71,83', 72), ('3/8', '74,86', 72), ('1/8', '71,83', 72), ('3/8', '74,86', 72), ('1/8', '71,83', 72), ('1/8', '71,83', 72)]","[('3/8', '76,88', 72)]"
Blues,"[('1/2', '83,76,88', 72), ('1/8', '71,83', 72), ('3/8', '74,86', 72), ('1/8', '71,83', 72), ('3/8', '74,86', 72), ('1/8', '71,83', 72), ('3/8', '74,86', 72), ('1/8', '71,83', 72), ('1/8', '71,83', 72), ('3/8', '76,88', 72)]","[('1/8', '76,88', 72)]"
Blues,"[('1/8', '71,83', 72), ('3/8', '74,86', 72), ('1/8', '71,83', 72), ('3/8', '74,86', 72), ('1/8', '71,83', 72), ('3/8', '74,86', 72), ('1/8', '71,83', 72), ('1/8', '71,83', 72), ('3/8', '76,88', 72), ('1/8', '76,88', 72)]","[('3/8', '74,86', 72)]"
Blues,"[('3/8', '74,86', 72), ('1/8', '71,83', 72), ('3/8', '74,86', 72), ('1/8', '71,83', 72), ('3/8', '74,86', 72), ('1/8', '71,83', 72), ('1/8', '71,83', 72), ('3/8', '76,88', 72), ('1/8', '76,88', 72), ('3/8', '74,86', 72)]","[('1/8', '74,86', 72)]"
Blues,"[('1/8', '71,83', 72), ('3/8', '74,86', 72), ('1/8', '71,83', 72), ('3/8', '74,86', 72), ('1/8', '71,83', 72), ('1/8', '71,83', 72), ('3/8', '76,88', 72), ('1/8', '76,88', 72), ('3/8', '74,86', 72), ('1/8', '74,86', 72)]","[('3/8', '71,83', 72)]"
Blues,"[('3/8', '74,86', 72), ('1/8', '71,83', 72), ('3/8', '74,86', 72), ('1/8', '71,83', 72), ('1/8', '71,83', 72), ('3/8', '76,88', 72), ('1/8', '76,88', 72), ('3/8', '74,86', 72), ('1/8', '74,86', 72), ('3/8', '71,83', 72)]","[('1/8', '71,83', 72)]"
Blues,"[('1/8', '71,83', 72), ('3/8', '74,86', 72), ('1/8', '71,83', 72), ('1/8', '71,83', 72), ('3/8', '76,88', 72), ('1/8', '76,88', 72), ('3/8', '74,86', 72), ('1/8', '74,86', 72), ('3/8', '71,83', 72), ('1/8', '71,83', 72)]","[('3/8', '76,88', 72)]"
Blues,"[('3/8', '74,86', 72), ('1/8', '71,83', 72), ('1/8', '71,83', 72), ('3/8', '76,88', 72), ('1/8', '76,88', 72), ('3/8', '74,86', 72), ('1/8', '74,86', 72), ('3/8', '71,83', 72), ('1/8', '71,83', 72), ('3/8', '76,88', 72)]","[('5/8', '67,79', 72)]"
Blues,"[('1/8', '71,83', 72), ('1/8', '71,83', 72), ('3/8', '76,88', 72), ('1/8', '76,88', 72), ('3/8', '74,86', 72), ('1/8', '74,86', 72), ('3/8', '71,83', 72), ('1/8', '71,83', 72), ('3/8', '76,88', 72), ('5/8', '67,79', 72)]","[('3/8', '64,76', 72)]"
Blues,"[('1/8', '71,83', 72), ('3/8', '76,88', 72), ('1/8', '76,88', 72), ('3/8', '74,86', 72), ('1/8', '74,86', 72), ('3/8', '71,83', 72), ('1/8', '71,83', 72), ('3/8', '76,88', 72), ('5/8', '67,79', 72), ('3/8', '64,76', 72)]","[('1/8', '64,76', 72)]"
Blues,"[('3/8', '76,88', 72), ('1/8', '76,88', 72), ('3/8', '74,86', 72), ('1/8', '74,86', 72), ('3/8', '71,83', 72), ('1/8', '71,83', 72), ('3/8', '76,88', 72), ('5/8', '67,79', 72), ('3/8', '64,76', 72), ('1/8', '64,76', 72)]","[('1/8', '71,83', 72)]"
Blues,"[('1/8', '76,88', 72), ('3/8', '74,86', 72), ('1/8', '74,86', 72), ('3/8', '71,83', 72), ('1/8', '71,83', 72), ('3/8', '76,88', 72), ('5/8', '67,79', 72), ('3/8', '64,76', 72), ('1/8', '64,76', 72), ('1/8', '71,83', 72)]","[('1/8', '74,86', 72)]"
Blues,"[('3/8', '74,86', 72), ('1/8', '74,86', 72), ('3/8', '71,83', 72), ('1/8', '71,83', 72), ('3/8', '76,88', 72), ('5/8', '67,79', 72), ('3/8', '64,76', 72), ('1/8', '64,76', 72), ('1/8', '71,83', 72), ('1/8', '74,86', 72)]","[('1/4', '75,87', 72)]"
Blues,"[('1/8', '74,86', 72), ('3/8', '71,83', 72), ('1/8', '71,83', 72), ('3/8', '76,88', 72), ('5/8', '67,79', 72), ('3/8', '64,76', 72), ('1/8', '64,76', 72), ('1/8', '71,83', 72), ('1/8', '74,86', 72), ('1/4', '75,87', 72)]","[('1/8', '76,88', 72)]"
Blues,"[('3/8', '71,83', 72), ('1/8', '71,83', 72), ('3/8', '76,88', 72), ('5/8', '67,79', 72), ('3/8', '64,76', 72), ('1/8', '64,76', 72), ('1/8', '71,83', 72), ('1/8', '74,86', 72), ('1/4', '75,87', 72), ('1/8', '76,88', 72)]","[('1/2', '79,91', 72)]"
Blues,"[('1/8', '71,83', 72), ('3/8', '76,88', 72), ('5/8', '67,79', 72), ('3/8', '64,76', 72), ('1/8', '64,76', 72), ('1/8', '71,83', 72), ('1/8', '74,86', 72), ('1/4', '75,87', 72), ('1/8', '76,88', 72), ('1/2', '79,91', 72)]","[('3/8', '76,88', 72)]"
Blues,"[('3/8', '76,88', 72), ('5/8', '67,79', 72), ('3/8', '64,76', 72), ('1/8', '64,76', 72), ('1/8', '71,83', 72), ('1/8', '74,86', 72), ('1/4', '75,87', 72), ('1/8', '76,88', 72), ('1/2', '79,91', 72), ('3/8', '76,88', 72)]","[('1/2', '76,88', 72)]"
Blues,"[('5/8', '67,79', 72), ('3/8', '64,76', 72), ('1/8', '64,76', 72), ('1/8', '71,83', 72), ('1/8', '74,86', 72), ('1/4', '75,87', 72), ('1/8', '76,88', 72), ('1/2', '79,91', 72), ('3/8', '76,88', 72), ('1/2', '76,88', 72)]","[('5/8', '76,88', 72)]"
Blues,"[('3/8', '64,76', 72), ('1/8', '64,76', 72), ('1/8', '71,83', 72), ('1/8', '74,86', 72), ('1/4', '75,87', 72), ('1/8', '76,88', 72), ('1/2', '79,91', 72), ('3/8', '76,88', 72), ('1/2', '76,88', 72), ('5/8', '76,88', 72)]","[('3/8', '69,76,73', 72)]"
Blues,"[('1/8', '64,76', 72), ('1/8', '71,83', 72), ('1/8', '74,86', 72), ('1/4', '75,87', 72), ('1/8', '76,88', 72), ('1/2', '79,91', 72), ('3/8', '76,88', 72), ('1/2', '76,88', 72), ('5/8', '76,88', 72), ('3/8', '69,76,73', 72)]","[('3/8', '69', 72)]"
Blues,"[('1/8', '71,83', 72), ('1/8', '74,86', 72), ('1/4', '75,87', 72), ('1/8', '76,88', 72), ('1/2', '79,91', 72), ('3/8', '76,88', 72), ('1/2', '76,88', 72), ('5/8', '76,88', 72), ('3/8', '69,76,73', 72), ('3/8', '69', 72)]","[('3/8', '76,79', 72)]"
Blues,"[('1/8', '74,86', 72), ('1/4', '75,87', 72), ('1/8', '76,88', 72), ('1/2', '79,91', 72), ('3/8', '76,88', 72), ('1/2', '76,88', 72), ('5/8', '76,88', 72), ('3/8', '69,76,73', 72), ('3/8', '69', 72), ('3/8', '76,79', 72)]","[('3/8', '69', 72)]"
Blues,"[('1/4', '75,87', 72), ('1/8', '76,88', 72), ('1/2', '79,91', 72), ('3/8', '76,88', 72), ('1/2', '76,88', 72), ('5/8', '76,88', 72), ('3/8', '69,76,73', 72), ('3/8', '69', 72), ('3/8', '76,79', 72), ('3/8', '69', 72)]","[('3/8', '74,78', 72)]"
Blues,"[('1/8', '76,88', 72), ('1/2', '79,91', 72), ('3/8', '76,88', 72), ('1/2', '76,88', 72), ('5/8', '76,88', 72), ('3/8', '69,76,73', 72), ('3/8', '69', 72), ('3/8', '76,79', 72), ('3/8', '69', 72), ('3/8', '74,78', 72)]","[('3/8', '69', 72)]"
Blues,"[('1/2', '79,91', 72), ('3/8', '76,88', 72), ('1/2', '76,88', 72), ('5/8', '76,88', 72), ('3/8', '69,76,73', 72), ('3/8', '69', 72), ('3/8', '76,79', 72), ('3/8', '69', 72), ('3/8', '74,78', 72), ('3/8', '69', 72)]","[('3/8', '74,78', 72)]"
Blues,"[('3/8', '76,88', 72), ('1/2', '76,88', 72), ('5/8', '76,88', 72), ('3/8', '69,76,73', 72), ('3/8', '69', 72), ('3/8', '76,79', 72), ('3/8', '69', 72), ('3/8', '74,78', 72), ('3/8', '69', 72), ('3/8', '74,78', 72)]","[('1/2', '69,73,76', 72)]"
Blues,"[('1/2', '76,88', 72), ('5/8', '76,88', 72), ('3/8', '69,76,73', 72), ('3/8', '69', 72), ('3/8', '76,79', 72), ('3/8', '69', 72), ('3/8', '74,78', 72), ('3/8', '69', 72), ('3/8', '74,78', 72), ('1/2', '69,73,76', 72)]","[('3/8', '74,78', 72)]"
Blues,"[('5/8', '76,88', 72), ('3/8', '69,76,73', 72), ('3/8', '69', 72), ('3/8', '76,79', 72), ('3/8', '69', 72), ('3/8', '74,78', 72), ('3/8', '69', 72), ('3/8', '74,78', 72), ('1/2', '69,73,76', 72), ('3/8', '74,78,69', 72)]","[('1/2', '73,76', 72)]"
Blues,"[('3/8', '69,76,73', 72), ('3/8', '69', 72), ('3/8', '76,79', 72), ('3/8', '69', 72), ('3/8', '74,78', 72), ('3/8', '69', 72), ('3/8', '74,78', 72), ('1/2', '69,73,76', 72), ('3/8', '74,78,69', 72), ('1/2', '73,76', 72)]","[('5/8', '69,74,78', 72)]"
Blues,"[('3/8', '69', 72), ('3/8', '76,79', 72), ('3/8', '69', 72), ('3/8', '74,78', 72), ('3/8', '69', 72), ('3/8', '74,78', 72), ('1/2', '69,73,76', 72), ('3/8', '74,78,69', 72), ('1/2', '73,76', 72), ('5/8', '69,74,78', 72)]","[('3/8', '76,69,73', 72)]"
Blues,"[('3/8', '76,79', 72), ('3/8', '69', 72), ('3/8', '74,78', 72), ('3/8', '69', 72), ('3/8', '74,78', 72), ('1/2', '69,73,76', 72), ('3/8', '74,78,69', 72), ('1/2', '73,76', 72), ('5/8', '69,74,78', 72), ('3/8', '76,69,73', 72)]","[('3/8', '69', 72)]"
Blues,"[('3/8', '69', 72), ('3/8', '74,78', 72), ('3/8', '69', 72), ('3/8', '74,78', 72), ('1/2', '69,73,76', 72), ('3/8', '74,78,69', 72), ('1/2', '73,76', 72), ('5/8', '69,74,78', 72), ('3/8', '76,69,73', 72), ('3/8', '69', 72)]","[('3/8', '76,79', 72)]"
Blues,"[('3/8', '74,78', 72), ('3/8', '69', 72), ('3/8', '74,78', 72), ('1/2', '69,73,76', 72), ('3/8', '74,78,69', 72), ('1/2', '73,76', 72), ('5/8', '69,74,78', 72), ('3/8', '76,69,73', 72), ('3/8', '69', 72), ('3/8', '76,79', 72)]","[('3/8', '69', 72)]"
Blues,"[('3/8', '69', 72), ('3/8', '74,78', 72), ('1/2', '69,73,76', 72), ('3/8', '74,78,69', 72), ('1/2', '73,76', 72), ('5/8', '69,74,78', 72), ('3/8', '76,69,73', 72), ('3/8', '69', 72), ('3/8', '76,79', 72), ('3/8', '69', 72)]","[('3/8', '74,78', 72)]"
Blues,"[('3/8', '74,78', 72), ('1/2', '69,73,76', 72), ('3/8', '74,78,69', 72), ('1/2', '73,76', 72), ('5/8', '69,74,78', 72), ('3/8', '76,69,73', 72), ('3/8', '69', 72), ('3/8', '76,79', 72), ('3/8', '69', 72), ('3/8', '74,78', 72)]","[('3/8', '69', 72)]"
Blues,"[('1/2', '69,73,76', 72), ('3/8', '74,78,69', 72), ('1/2', '73,76', 72), ('5/8', '69,74,78', 72), ('3/8', '76,69,73', 72), ('3/8', '69', 72), ('3/8', '76,79', 72), ('3/8', '69', 72), ('3/8', '74,78', 72), ('3/8', '69', 72)]","[('3/8', '74,78', 72)]"
Blues,"[('3/8', '74,78,69', 72), ('1/2', '73,76', 72), ('5/8', '69,74,78', 72), ('3/8', '76,69,73', 72), ('3/8', '69', 72), ('3/8', '76,79', 72), ('3/8', '69', 72), ('3/8', '74,78', 72), ('3/8', '69', 72), ('3/8', '74,78', 72)]","[('1/2', '69,73,76', 72)]"
Blues,"[('1/2', '73,76', 72), ('5/8', '69,74,78', 72), ('3/8', '76,69,73', 72), ('3/8', '69', 72), ('3/8', '76,79', 72), ('3/8', '69', 72), ('3/8', '74,78', 72), ('3/8', '69', 72), ('3/8', '74,78', 72), ('1/2', '69,73,76', 72)]","[('3/8', '74,78', 72)]"
Blues,"[('5/8', '69,74,78', 72), ('3/8', '76,69,73', 72), ('3/8', '69', 72), ('3/8', '76,79', 72), ('3/8', '69', 72), ('3/8', '74,78', 72), ('3/8', '69', 72), ('3/8', '74,78', 72), ('1/2', '69,73,76', 72), ('3/8', '74,78,69', 72)]","[('1/2', '73,76', 72)]"
Blues,"[('3/8', '76,69,73', 72), ('3/8', '69', 72), ('3/8', '76,79', 72), ('3/8', '69', 72), ('3/8', '74,78', 72), ('3/8', '69', 72), ('3/8', '74,78', 72), ('1/2', '69,73,76', 72), ('3/8', '74,78,69', 72), ('1/2', '73,76', 72)]","[('5/8', '69,74,78', 72)]"
Blues,"[('3/8', '69', 72), ('3/8', '76,79', 72), ('3/8', '69', 72), ('3/8', '74,78', 72), ('3/8', '69', 72), ('3/8', '74,78', 72), ('1/2', '69,73,76', 72), ('3/8', '74,78,69', 72), ('1/2', '73,76', 72), ('5/8', '69,74,78', 72)]","[('1/8', '79,81,85,88', 72)]"
Blues,"[('3/8', '76,79', 72), ('3/8', '69', 72), ('3/8', '74,78', 72), ('3/8', '69', 72), ('3/8', '74,78', 72), ('1/2', '69,73,76', 72), ('3/8', '74,78,69', 72), ('1/2', '73,76', 72), ('5/8', '69,74,78', 72), ('1/8', '79,81,85,88', 72)]","[('1/8', '79,81,85,88', 72)]"
Blues,"[('3/8', '69', 72), ('3/8', '74,78', 72), ('3/8', '69', 72), ('3/8', '74,78', 72), ('1/2', '69,73,76', 72), ('3/8', '74,78,69', 72), ('1/2', '73,76', 72), ('5/8', '69,74,78', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72)]","[('1/4', '79,81,85,88', 72)]"
Blues,"[('3/8', '74,78', 72), ('3/8', '69', 72), ('3/8', '74,78', 72), ('1/2', '69,73,76', 72), ('3/8', '74,78,69', 72), ('1/2', '73,76', 72), ('5/8', '69,74,78', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/4', '79,81,85,88', 72)]","[('1/4', '79,81,85,88', 72)]"
Blues,"[('3/8', '69', 72), ('3/8', '74,78', 72), ('1/2', '69,73,76', 72), ('3/8', '74,78,69', 72), ('1/2', '73,76', 72), ('5/8', '69,74,78', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/4', '79,81,85,88', 72), ('1/4', '91', 72)]","[('1/8', '79,81,85,88', 72)]"
Blues,"[('3/8', '74,78', 72), ('1/2', '69,73,76', 72), ('3/8', '74,78,69', 72), ('1/2', '73,76', 72), ('5/8', '69,74,78', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/4', '79,81,85,88', 72), ('1/4', '91', 72), ('1/8', '79,81,85,88', 72)]","[('1/8', '79,81,85,88', 72)]"
Blues,"[('1/2', '69,73,76', 72), ('3/8', '74,78,69', 72), ('1/2', '73,76', 72), ('5/8', '69,74,78', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/4', '79,81,85,88', 72), ('1/4', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72)]","[('1/8', '79,81,85,88', 72)]"
Blues,"[('3/8', '74,78,69', 72), ('1/2', '73,76', 72), ('5/8', '69,74,78', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/4', '79,81,85,88', 72), ('1/4', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/8', '79,81,85,88', 72)]","[('1/8', '79,81,85,88', 72)]"
Blues,"[('1/2', '73,76', 72), ('5/8', '69,74,78', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/4', '79,81,85,88', 72), ('1/4', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72)]","[('1/4', '79,81,85,88', 72)]"
Blues,"[('5/8', '69,74,78', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/4', '79,81,85,88', 72), ('1/4', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/4', '79,81,85,88', 72)]","[('1/4', '79,81,85,88', 72)]"
Blues,"[('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/4', '79,81,85,88', 72), ('1/4', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/4', '79,81,85,88', 72), ('1/4', '91', 72)]","[('1/8', '79,81,85,88', 72)]"
Blues,"[('1/8', '91', 72), ('1/4', '79,81,85,88', 72), ('1/4', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/4', '79,81,85,88', 72), ('1/4', '91', 72), ('1/8', '79,81,85,88', 72)]","[('1/8', '79,81,85,88', 72)]"
Blues,"[('1/4', '79,81,85,88', 72), ('1/4', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/4', '79,81,85,88', 72), ('1/4', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72)]","[('1/8', '79,81,85,88', 72)]"
Blues,"[('1/4', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/4', '79,81,85,88', 72), ('1/4', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/8', '79,81,85,88', 72)]","[('1/8', '79,81,85,88', 72)]"
Blues,"[('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/4', '79,81,85,88', 72), ('1/4', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72)]","[('1/4', '79,81,85,88', 72)]"
Blues,"[('1/8', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/4', '79,81,85,88', 72), ('1/4', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/4', '79,81,85,88', 72)]","[('1/4', '79,81,85,88', 72)]"
Blues,"[('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/4', '79,81,85,88', 72), ('1/4', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/4', '79,81,85,88', 72), ('1/4', '91', 72)]","[('1/8', '79,81,85,88', 72)]"
Blues,"[('1/8', '91', 72), ('1/4', '79,81,85,88', 72), ('1/4', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/4', '79,81,85,88', 72), ('1/4', '91', 72), ('1/8', '79,81,85,88', 72)]","[('1/8', '79,81,85,88', 72)]"
Blues,"[('1/4', '79,81,85,88', 72), ('1/4', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/4', '79,81,85,88', 72), ('1/4', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72)]","[('1/8', '79,81,85,88', 72)]"
Blues,"[('1/4', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/4', '79,81,85,88', 72), ('1/4', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/8', '79,81,85,88', 72)]","[('1/8', '79,81,85,88', 72)]"
Blues,"[('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/4', '79,81,85,88', 72), ('1/4', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72)]","[('1/4', '85,79,88,81', 72)]"
Blues,"[('1/8', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/4', '79,81,85,88', 72), ('1/4', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/8', '79,81,85,88', 72), ('1/8', '91', 72), ('1/4', '85,79,88,81', 72)]","[('1/4', '85,79,88,81', 72)]"
